id,date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,notes,team,goals,shots_total,shots_on_target,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_clean_sheets,gk_psxg,gk_psxg_net,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
18,2022-08-07,15:00 ,Ligue 1,Matchweek 1,Sun,Away,L,1,4,Lille,0.9,1.8,41,"32,292",Birama Touré,4-1-4-1,Eric Wattellier,cbdc95fe,,Auxerre,1,10,2,20.0,0.1,0.5,15.5,0.0,0,0,0.9,0.9,0.09,0.1,0.1,6,4,2,33.3,0,2.1,-1.9,0,0,0,0,8.0,18.0,44.4,29.0,2.0,41.4,35.1,10.0,60.0,46.4,4.0,0.0,0.0,0.0,14.5,369.0,445.0,82.9,7350.0,2508.0,154.0,167.0,92.2,138.0,157.0,87.9,66.0,101.0,65.3,1,0.9,10.0,19.0,5.0,2.0,28.0,394.0,51.0,12.0,1.0,47.0,15.0,13,2.0,0.0,1.0,0.0,296.0,46.0,103.0,94.0,305.0,13.0,22.0,4.0,2.0,7.0,4.0,9.0,19.0,14.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8,9.0,4.0,1.0,6.0,13.0,46.2,7.0,150.0,29.0,19.3,64.0,58.0,28.0,16.0,7.0,0.0,9.0,14,,16.0,0.0,541.0,74.0,209.0,232.0,124.0,20.0,491.0,8.0,13.0,61.5,8.0,3.0,314.0,1339.0,667.0,33.0,9.0,2.0,7.0,10.0,421.0,369.0,87.6,28.0,1,0,0,12,10,4,0.0,0.0,0,51.0,9.0,9.0,50.0
19,2022-08-14,15:00 ,Ligue 1,Matchweek 2,Sun,Home,D,2,2,Angers,0.8,1.6,40,"15,577",Birama Touré,4-1-4-1,Ruddy Buquet,f5a2eb8d,,Auxerre,1,11,4,36.4,0.09,0.25,25.8,1.0,0,0,0.8,0.8,0.07,0.2,0.2,2,2,0,0.0,0,1.4,-0.6,0,0,0,0,7.0,25.0,28.0,23.0,0.0,69.6,50.6,9.0,100.0,66.4,13.0,0.0,0.0,0.0,17.5,279.0,367.0,76.0,5568.0,2035.0,129.0,145.0,89.0,90.0,111.0,81.1,50.0,92.0,54.3,1,0.8,7.0,20.0,3.0,0.0,22.0,319.0,48.0,14.0,1.0,60.0,17.0,7,4.0,1.0,2.0,0.0,210.0,39.0,118.0,94.0,221.0,18.0,18.0,1.0,1.0,8.0,6.0,9.0,16.0,11.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,10,16.0,3.0,2.0,9.0,20.0,45.0,11.0,101.0,30.0,29.7,55.0,30.0,16.0,13.0,3.0,0.0,10.0,8,,23.0,0.0,480.0,66.0,182.0,217.0,105.0,14.0,431.0,10.0,15.0,66.7,12.0,0.0,262.0,1372.0,646.0,17.0,5.0,3.0,14.0,5.0,318.0,279.0,87.7,22.0,5,1,1,9,16,1,0.0,0.0,0,67.0,18.0,21.0,46.2
20,2022-08-21,15:00 ,Ligue 1,Matchweek 3,Sun,Away,W,2,1,Montpellier,1.2,1.1,36,"13,137",Birama Touré,4-1-4-1,Mathieu Vernice,05d493df,,Auxerre,2,6,1,16.7,0.17,1.0,25.3,0.0,1,1,1.2,0.5,0.08,0.8,0.5,7,1,6,85.7,0,1.8,0.8,0,0,0,0,8.0,17.0,47.1,20.0,5.0,50.0,47.3,8.0,87.5,62.4,8.0,1.0,12.5,0.0,11.8,276.0,343.0,80.5,6100.0,2079.0,99.0,114.0,86.8,121.0,131.0,92.4,54.0,85.0,63.5,1,0.4,5.0,19.0,1.0,0.0,15.0,310.0,33.0,11.0,0.0,42.0,17.0,6,2.0,0.0,2.0,0.0,219.0,47.0,77.0,64.0,237.0,15.0,10.0,7.0,0.0,4.0,8.0,9.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,14.0,6,7.0,6.0,1.0,4.0,17.0,23.5,13.0,107.0,25.0,23.4,43.0,50.0,14.0,13.0,4.0,0.0,9.0,12,,27.0,0.0,448.0,68.0,203.0,205.0,67.0,6.0,416.0,3.0,9.0,33.3,4.0,1.0,284.0,1280.0,669.0,24.0,7.0,2.0,10.0,9.0,332.0,276.0,83.1,15.0,3,2,1,12,10,0,1.0,0.0,0,61.0,12.0,7.0,63.2
21,2022-08-27,17:00 ,Ligue 1,Matchweek 4,Sat,Home,W,1,0,Strasbourg,1.1,1.3,42,"16,059",Birama Touré,4-1-4-1,Johan Hamel,0bd45b22,,Auxerre,1,7,3,42.9,0.14,0.33,20.3,0.0,0,0,1.1,1.1,0.16,-0.1,-0.1,4,0,4,100.0,1,0.6,0.6,0,0,0,0,8.0,25.0,32.0,26.0,3.0,57.7,46.2,10.0,100.0,63.7,15.0,0.0,0.0,0.0,12.8,382.0,486.0,78.6,8433.0,2519.0,136.0,153.0,88.9,147.0,176.0,83.5,90.0,142.0,63.4,1,1.1,5.0,19.0,7.0,2.0,21.0,447.0,39.0,8.0,1.0,40.0,31.0,11,2.0,1.0,1.0,0.0,285.0,59.0,142.0,133.0,293.0,27.0,18.0,6.0,5.0,5.0,7.0,8.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4,4.0,4.0,2.0,2.0,11.0,18.2,9.0,119.0,25.0,21.0,44.0,44.0,31.0,14.0,2.0,0.0,12.0,19,,32.0,0.0,594.0,86.0,229.0,265.0,137.0,21.0,556.0,5.0,9.0,55.6,6.0,0.0,356.0,1892.0,976.0,45.0,16.0,7.0,9.0,10.0,440.0,382.0,86.8,21.0,0,0,0,7,10,5,0.0,0.0,0,83.0,13.0,28.0,31.7
22,2022-08-31,19:00 ,Ligue 1,Matchweek 5,Wed,Away,L,1,2,Lyon,0.5,2.8,38,"38,609",Birama Touré,4-1-4-1,Pierre Gaillouste,d4cde1d6,,Auxerre,1,6,2,33.3,0.17,0.5,13.6,0.0,0,0,0.5,0.5,0.08,0.5,0.5,8,2,6,75.0,0,2.2,0.2,0,0,0,0,7.0,23.0,30.4,29.0,3.0,51.7,43.5,9.0,88.9,65.1,9.0,0.0,0.0,1.0,14.3,313.0,404.0,77.5,5736.0,1938.0,157.0,176.0,89.2,104.0,127.0,81.9,43.0,79.0,54.4,1,0.3,4.0,18.0,6.0,4.0,20.0,364.0,40.0,15.0,1.0,37.0,18.0,13,3.0,1.0,2.0,0.0,269.0,40.0,95.0,95.0,266.0,16.0,11.0,7.0,0.0,9.0,12.0,13.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,10,13.0,4.0,2.0,8.0,17.0,47.1,9.0,203.0,52.0,25.6,86.0,78.0,39.0,18.0,8.0,0.0,10.0,17,,28.0,0.0,539.0,96.0,246.0,214.0,114.0,12.0,500.0,8.0,16.0,50.0,9.0,2.0,355.0,2016.0,981.0,38.0,13.0,2.0,13.0,14.0,386.0,313.0,81.1,20.0,2,0,0,13,13,0,0.0,0.0,0,86.0,13.0,8.0,61.9
23,2022-09-03,17:00 ,Ligue 1,Matchweek 6,Sat,Home,L,0,2,Marseille,0.6,1.8,48,"17,025",Birama Touré,4-1-4-1,Willy Delajod,d9b1158b,,Auxerre,0,8,2,25.0,0.0,0.0,21.8,1.0,0,0,0.6,0.6,0.08,-0.6,-0.6,7,2,5,71.4,0,3.2,1.2,0,0,0,0,6.0,16.0,37.5,25.0,4.0,48.0,40.4,7.0,57.1,48.6,8.0,0.0,0.0,1.0,15.8,392.0,484.0,81.0,8400.0,2652.0,146.0,166.0,88.0,168.0,188.0,89.4,73.0,114.0,64.0,0,0.6,6.0,35.0,4.0,0.0,30.0,433.0,51.0,15.0,0.0,64.0,26.0,6,4.0,0.0,3.0,0.0,326.0,56.0,102.0,110.0,326.0,11.0,21.0,4.0,1.0,8.0,19.0,11.0,14.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11,11.0,8.0,3.0,6.0,14.0,42.9,8.0,142.0,39.0,27.5,49.0,69.0,24.0,11.0,3.0,0.0,8.0,23,,12.0,0.0,600.0,70.0,198.0,311.0,148.0,7.0,549.0,9.0,17.0,52.9,9.0,0.0,395.0,2252.0,1159.0,51.0,20.0,2.0,12.0,12.0,405.0,392.0,96.8,30.0,1,0,0,9,14,1,0.0,0.0,0,79.0,14.0,9.0,60.9
24,2022-09-11,17:05 ,Ligue 1,Matchweek 7,Sun,Away,L,0,5,Rennes,0.6,2.6,52,"27,837",Birama Touré,4-1-4-1,Thomas Léonard,16d3a368,,Auxerre,0,7,3,42.9,0.0,0.0,15.5,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6,8,5,3,37.5,0,2.8,-2.2,0,0,0,0,3.0,12.0,25.0,33.0,3.0,33.3,36.4,2.0,50.0,47.5,2.0,0.0,0.0,0.0,15.0,446.0,542.0,82.3,9081.0,2469.0,178.0,195.0,91.3,180.0,204.0,88.2,84.0,131.0,64.1,0,0.6,6.0,30.0,13.0,2.0,33.0,494.0,48.0,13.0,0.0,54.0,30.0,15,1.0,0.0,0.0,0.0,378.0,66.0,98.0,116.0,370.0,16.0,26.0,5.0,3.0,12.0,26.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7,6.0,8.0,1.0,5.0,17.0,29.4,12.0,120.0,32.0,26.7,24.0,66.0,30.0,11.0,2.0,1.0,9.0,13,,15.0,1.0,651.0,53.0,205.0,325.0,158.0,21.0,604.0,4.0,10.0,40.0,4.0,0.0,420.0,2066.0,1074.0,43.0,9.0,2.0,17.0,12.0,492.0,446.0,90.7,33.0,1,0,0,9,11,3,0.0,0.0,0,86.0,16.0,17.0,48.5
25,2022-09-16,21:00 ,Ligue 1,Matchweek 8,Fri,Home,L,1,3,Lorient,2.2,2.7,56,"14,866",Birama Touré,4-1-4-1,Ruddy Buquet,49bc23eb,,Auxerre,1,17,5,29.4,0.06,0.2,14.7,1.0,0,0,2.2,2.2,0.14,-1.2,-1.2,8,3,5,62.5,0,2.2,-0.8,0,0,0,0,7.0,8.0,87.5,26.0,4.0,19.2,30.3,3.0,100.0,56.3,6.0,0.0,0.0,2.0,19.4,479.0,563.0,85.1,10422.0,3259.0,157.0,176.0,89.2,217.0,243.0,89.3,95.0,124.0,76.6,0,1.3,11.0,46.0,11.0,5.0,43.0,518.0,45.0,10.0,0.0,88.0,14.0,25,9.0,3.0,4.0,0.0,386.0,69.0,108.0,142.0,368.0,23.0,19.0,7.0,0.0,9.0,13.0,9.0,26.0,13.0,5.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,17,10.0,8.0,5.0,15.0,27.0,55.6,12.0,131.0,41.0,31.3,34.0,45.0,52.0,11.0,2.0,1.0,9.0,17,,23.0,0.0,696.0,73.0,221.0,292.0,229.0,29.0,652.0,12.0,24.0,50.0,12.0,1.0,416.0,2468.0,1112.0,44.0,16.0,1.0,13.0,9.0,538.0,479.0,89.0,43.0,3,0,0,13,14,0,0.0,0.0,0,81.0,13.0,10.0,56.5
26,2022-10-02,15:00 ,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Brest,,,49,"14,630",Birama Touré,4-1-4-1,Florent Batta,0992c452,,Auxerre,1,11,3,27.3,0.0,0.0,,,1,1,,,,,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,15,17,0,,,0,,,,
27,2022-08-07,15:00 ,Ligue 1,Matchweek 1,Sun,Away,L,2,3,Lens,1.3,3.0,39,"37,015",Brendan Chardonnet,4-4-2,Thomas Léonard,058c83eb,,Brest,2,5,3,60.0,0.2,0.33,18.5,0.0,1,1,1.3,0.5,0.09,0.7,0.5,6,3,3,50.0,0,2.7,-0.3,1,0,1,0,1.0,15.0,6.7,16.0,4.0,43.8,37.1,10.0,80.0,55.7,4.0,0.0,0.0,0.0,9.7,243.0,333.0,73.0,4341.0,1610.0,108.0,124.0,87.1,111.0,129.0,86.0,23.0,65.0,35.4,1,0.5,5.0,12.0,7.0,1.0,22.0,278.0,55.0,15.0,0.0,43.0,6.0,8,3.0,3.0,0.0,0.0,211.0,56.0,66.0,72.0,216.0,13.0,23.0,5.0,2.0,5.0,12.0,12.0,10.0,6.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,8,8.0,4.0,3.0,5.0,13.0,38.5,8.0,126.0,29.0,23.0,34.0,71.0,21.0,10.0,2.0,0.0,8.0,17,,15.0,0.0,416.0,48.0,152.0,191.0,97.0,13.0,366.0,9.0,13.0,69.2,9.0,1.0,272.0,1287.0,624.0,23.0,9.0,0.0,8.0,9.0,294.0,243.0,82.7,22.0,4,0,0,16,15,2,1.0,1.0,0,53.0,10.0,12.0,45.5
28,2022-08-14,20:45 ,Ligue 1,Matchweek 2,Sun,Home,D,1,1,Marseille,2.1,0.6,48,"13,709",Brendan Chardonnet,4-3-3,Jeremy Stinat,4a5a2571,,Brest,1,17,5,29.4,0.06,0.2,16.5,0.0,0,0,2.1,2.1,0.12,-1.1,-1.1,2,1,1,50.0,0,1.1,0.1,0,0,0,0,11.0,19.0,57.9,20.0,3.0,70.0,52.6,5.0,100.0,63.0,5.0,0.0,0.0,1.0,16.0,355.0,462.0,76.8,7894.0,2917.0,129.0,153.0,84.3,143.0,170.0,84.1,81.0,124.0,65.3,0,2.0,14.0,23.0,7.0,6.0,37.0,404.0,58.0,18.0,1.0,42.0,25.0,21,7.0,3.0,3.0,0.0,270.0,63.0,129.0,94.0,297.0,20.0,26.0,6.0,1.0,8.0,14.0,8.0,25.0,20.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18,10.0,9.0,3.0,7.0,14.0,50.0,7.0,130.0,50.0,38.5,28.0,62.0,40.0,9.0,1.0,0.0,8.0,25,,12.0,0.0,587.0,44.0,159.0,271.0,190.0,23.0,531.0,4.0,9.0,44.4,5.0,2.0,339.0,1648.0,762.0,36.0,12.0,5.0,18.0,14.0,407.0,355.0,87.2,37.0,1,0,0,11,16,1,0.0,0.0,0,87.0,24.0,9.0,72.7
29,2022-08-21,15:00 ,Ligue 1,Matchweek 3,Sun,Away,W,3,1,Angers,1.8,0.8,50,"8,735",Brendan Chardonnet,4-3-3,Jérôme Brisard,2bc4aa01,,Brest,3,13,7,53.8,0.23,0.43,10.4,0.0,0,0,1.8,1.8,0.15,1.2,1.2,5,1,4,80.0,0,1.6,0.6,0,0,0,0,6.0,15.0,40.0,25.0,3.0,44.0,40.6,6.0,66.7,49.8,3.0,0.0,0.0,0.0,15.3,459.0,545.0,84.2,9498.0,2791.0,169.0,182.0,92.9,202.0,222.0,91.0,73.0,107.0,68.2,2,1.3,11.0,37.0,10.0,2.0,26.0,495.0,50.0,13.0,2.0,43.0,38.0,14,6.0,2.0,2.0,1.0,378.0,58.0,109.0,106.0,388.0,13.0,23.0,5.0,3.0,7.0,12.0,15.0,25.0,18.0,3.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,19.0,11,13.0,6.0,0.0,9.0,20.0,45.0,11.0,138.0,46.0,33.3,53.0,68.0,17.0,8.0,0.0,0.0,8.0,13,,15.0,1.0,656.0,49.0,211.0,319.0,170.0,26.0,607.0,13.0,18.0,72.2,13.0,2.0,430.0,2321.0,1315.0,46.0,13.0,6.0,13.0,12.0,499.0,459.0,92.0,26.0,0,0,0,10,11,4,0.0,0.0,0,76.0,13.0,8.0,61.9
30,2022-08-28,15:00 ,Ligue 1,Matchweek 4,Sun,Home,L,0,7,Montpellier,0.3,2.6,52,"11,546",Brendan Chardonnet,4-3-3,Marc Bollengier,1c7d2241,,Brest,0,6,0,0.0,0.0,,16.9,1.0,0,0,0.3,0.3,0.04,-0.3,-0.3,8,7,1,12.5,0,5.1,-1.9,0,0,0,0,2.0,5.0,40.0,17.0,7.0,17.6,28.2,3.0,66.7,50.3,8.0,0.0,0.0,0.0,10.6,337.0,421.0,80.0,7321.0,2373.0,128.0,148.0,86.5,140.0,162.0,86.4,69.0,102.0,67.6,0,0.2,4.0,36.0,4.0,0.0,29.0,367.0,54.0,16.0,0.0,55.0,20.0,12,5.0,3.0,2.0,0.0,275.0,57.0,89.0,73.0,289.0,20.0,22.0,8.0,1.0,8.0,5.0,12.0,10.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9,5.0,5.0,0.0,4.0,9.0,44.4,5.0,116.0,41.0,35.3,21.0,55.0,40.0,13.0,2.0,0.0,11.0,9,,18.0,0.0,524.0,37.0,141.0,272.0,146.0,14.0,474.0,2.0,13.0,15.4,3.0,1.0,349.0,1693.0,919.0,31.0,8.0,2.0,18.0,8.0,391.0,337.0,86.2,29.0,0,1,0,14,17,1,0.0,0.0,0,69.0,16.0,14.0,53.3
31,2022-08-31,21:00 ,Ligue 1,Matchweek 5,Wed,Away,L,1,3,Rennes,0.4,1.2,37,"27,392",Brendan Chardonnet,4-2-3-1,Benoît Millot,b9bd2221,,Brest,1,7,2,28.6,0.14,0.5,19.1,0.0,0,0,0.4,0.4,0.05,0.6,0.6,9,3,6,66.7,0,3.3,0.3,0,0,0,0,8.0,21.0,38.1,21.0,1.0,66.7,49.9,7.0,100.0,72.3,8.0,0.0,0.0,0.0,11.8,285.0,391.0,72.9,5921.0,2027.0,119.0,141.0,84.4,108.0,125.0,86.4,55.0,112.0,49.1,0,0.1,3.0,21.0,5.0,3.0,17.0,340.0,51.0,14.0,1.0,63.0,13.0,10,3.0,2.0,1.0,0.0,219.0,64.0,108.0,66.0,268.0,13.0,23.0,3.0,2.0,6.0,15.0,10.0,8.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,12,17.0,4.0,3.0,10.0,21.0,47.6,11.0,149.0,49.0,32.9,68.0,57.0,24.0,19.0,4.0,0.0,15.0,11,,23.0,0.0,519.0,73.0,201.0,227.0,122.0,10.0,469.0,6.0,12.0,50.0,7.0,2.0,261.0,1110.0,617.0,28.0,16.0,0.0,8.0,11.0,356.0,285.0,80.1,17.0,0,0,0,7,10,2,0.0,0.0,0,83.0,20.0,13.0,60.6
32,2022-09-04,15:00 ,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Strasbourg,0.6,1.8,59,"11,003",Pierre Lees-Melou,4-2-3-1,Bastien Dechepy,a4f51170,,Brest,1,11,2,18.2,0.09,0.5,16.8,0.0,0,0,0.6,0.6,0.05,0.4,0.4,2,1,2,100.0,0,1.3,0.3,1,1,0,0,11.0,15.0,73.3,25.0,6.0,52.0,40.1,5.0,40.0,32.6,10.0,0.0,0.0,1.0,16.2,431.0,545.0,79.1,9480.0,2776.0,151.0,176.0,85.8,177.0,212.0,83.5,98.0,139.0,70.5,1,0.5,8.0,43.0,4.0,3.0,35.0,500.0,45.0,10.0,0.0,32.0,35.0,22,7.0,3.0,2.0,2.0,362.0,62.0,121.0,117.0,355.0,26.0,21.0,7.0,2.0,9.0,12.0,19.0,17.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,8,6.0,10.0,1.0,5.0,17.0,29.4,12.0,167.0,51.0,30.5,59.0,78.0,30.0,7.0,3.0,0.0,4.0,14,,20.0,0.0,648.0,57.0,177.0,333.0,172.0,18.0,604.0,2.0,11.0,18.2,2.0,1.0,405.0,2131.0,1244.0,58.0,16.0,5.0,11.0,9.0,493.0,431.0,87.4,35.0,3,0,0,15,9,2,0.0,1.0,0,96.0,23.0,16.0,59.0
33,2022-09-10,17:00 ,Ligue 1,Matchweek 7,Sat,Away,L,0,1,Paris S-G,1.1,1.5,39,"45,000",Brendan Chardonnet,3-4-3,Jérémie Pignard,7e83ffa9,,Brest,0,5,2,40.0,0.0,0.0,24.7,0.0,0,1,1.1,0.3,0.06,-1.1,-0.3,4,1,3,75.0,0,1.0,0.0,0,0,0,0,3.0,13.0,23.1,19.0,3.0,36.8,35.7,10.0,60.0,46.7,1.0,0.0,0.0,0.0,17.5,379.0,457.0,82.9,7125.0,2415.0,163.0,176.0,92.6,154.0,173.0,89.0,51.0,87.0,58.6,0,0.3,5.0,26.0,4.0,2.0,29.0,413.0,44.0,14.0,0.0,61.0,16.0,12,5.0,2.0,3.0,0.0,348.0,35.0,74.0,114.0,307.0,15.0,12.0,3.0,1.0,8.0,11.0,12.0,12.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14,3.0,12.0,2.0,8.0,17.0,47.1,9.0,232.0,40.0,17.2,75.0,107.0,50.0,15.0,2.0,0.0,13.0,28,,16.0,0.0,568.0,73.0,229.0,262.0,104.0,12.0,527.0,5.0,10.0,50.0,5.0,1.0,371.0,1551.0,764.0,28.0,7.0,2.0,15.0,9.0,421.0,379.0,90.0,29.0,2,0,0,20,14,1,1.0,0.0,0,55.0,9.0,10.0,47.4
34,2022-09-18,15:00 ,Ligue 1,Matchweek 8,Sun,Home,L,0,1,Ajaccio,0.7,0.6,59,"11,153",Brendan Chardonnet,3-5-2,Stéphanie Frappart,1051ac4c,,Brest,0,8,4,50.0,0.0,0.0,15.3,0.0,0,0,0.7,0.7,0.09,-0.7,-0.7,3,1,2,66.7,0,1.2,0.2,0,0,0,0,3.0,8.0,37.5,21.0,2.0,33.3,34.0,2.0,50.0,40.0,3.0,0.0,0.0,0.0,11.3,417.0,553.0,75.4,9004.0,2868.0,137.0,167.0,82.0,197.0,243.0,81.1,81.0,130.0,62.3,0,0.3,5.0,40.0,8.0,5.0,37.0,498.0,55.0,12.0,1.0,84.0,19.0,22,6.0,1.0,4.0,0.0,307.0,80.0,166.0,109.0,341.0,40.0,33.0,4.0,2.0,11.0,22.0,10.0,11.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11,2.0,14.0,2.0,6.0,15.0,40.0,9.0,140.0,63.0,45.0,28.0,85.0,27.0,15.0,2.0,0.0,13.0,16,,19.0,0.0,673.0,33.0,176.0,382.0,155.0,28.0,619.0,5.0,12.0,41.7,6.0,0.0,386.0,1917.0,966.0,39.0,10.0,2.0,17.0,15.0,530.0,417.0,78.7,37.0,2,0,0,13,14,2,0.0,0.0,0,118.0,35.0,25.0,58.3
35,2022-10-02,15:00 ,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Auxerre,,,51,"14,630",Brendan Chardonnet,4-2-3-1,Florent Batta,0992c452,,Brest,1,9,2,22.2,0.11,0.5,,,0,0,,,,,,2,1,2,100.0,0,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,18,14,2,,,0,,,,
36,2022-08-06,21:00 ,Ligue 1,Matchweek 1,Sat,Home,L,0,5,Paris S-G,0.3,2.6,39,"12,203",Florent Ogier,4-2-3-1,Jeremy Stinat,d99d9161,,Clermont Foot,0,7,1,14.3,0.0,0.0,22.4,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,12,5,7,58.3,0,4.6,-0.4,0,0,0,0,4.0,13.0,30.8,26.0,4.0,42.3,38.4,4.0,50.0,43.5,4.0,0.0,0.0,0.0,11.9,373.0,446.0,83.6,6690.0,1920.0,181.0,190.0,95.3,136.0,150.0,90.7,45.0,83.0,54.2,0,0.1,3.0,13.0,4.0,1.0,16.0,414.0,32.0,16.0,0.0,52.0,12.0,5,0.0,0.0,0.0,0.0,348.0,29.0,69.0,122.0,298.0,8.0,6.0,7.0,0.0,7.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9,7.0,6.0,3.0,4.0,18.0,22.2,14.0,100.0,20.0,20.0,19.0,53.0,28.0,21.0,2.0,0.0,19.0,19,,12.0,0.0,544.0,78.0,217.0,274.0,81.0,12.0,514.0,12.0,16.0,75.0,12.0,0.0,347.0,1590.0,771.0,23.0,8.0,2.0,13.0,2.0,441.0,373.0,84.6,16.0,2,0,0,14,15,0,0.0,0.0,0,59.0,5.0,4.0,55.6
